Timestamp,ATV_101_ATV_CFG_ChannelStatus,ATV_101_ATV_CFG_DataStatus,ATV_101_ATV_CFG_FailCode0,ATV_101_ATV_CFG_FailCode1,ATV_101_ATV_CFG_FailCode2,ATV_101_ATV_CFG_Info,ATV_101_ATV_CFG_State,ATV_101_ATV_CFG_WarningCode,ATV_101_ATV_ST_CFGW,ATV_101_ATV_ST_PresentValue,ATV_101_ATV_ST_STW,ATV_101_ATV_ST_SetPoint,ATV_102_ATV_CFG_ChannelStatus,ATV_102_ATV_CFG_DataStatus,ATV_102_ATV_CFG_FailCode0,ATV_102_ATV_CFG_FailCode1,ATV_102_ATV_CFG_FailCode2,ATV_102_ATV_CFG_Info,ATV_102_ATV_CFG_State,ATV_102_ATV_CFG_WarningCode,ATV_102_ATV_ST_CFGW,ATV_102_ATV_ST_PresentValue,ATV_102_ATV_ST_STW,ATV_102_ATV_ST_SetPoint,ATV_103_ATV_CFG_ChannelStatus,ATV_103_ATV_CFG_DataStatus,ATV_103_ATV_CFG_FailCode0,ATV_103_ATV_CFG_FailCode1,ATV_103_ATV_CFG_FailCode2,ATV_103_ATV_CFG_Info,ATV_103_ATV_CFG_State,ATV_103_ATV_CFG_WarningCode,ATV_103_ATV_ST_CFGW,ATV_103_ATV_ST_PresentValue,ATV_103_ATV_ST_STW,ATV_103_ATV_ST_SetPoint,ATV_PID_CONDSUM1_ST_BYPASSW,ATV_PID_CONDSUM1_ST_CONDW,ATV_PID_CONDSUM1_ST_REARMREQW,ATV_PID_PIDCTL_CFG_GAIN,ATV_PID_PIDCTL_CFG_KD,ATV_PID_PIDCTL_CFG_OPHILIM,ATV_PID_PIDCTL_CFG_OPLOLIM,ATV_PID_PIDCTL_CFG_TD,ATV_PID_PIDCTL_CFG_TI,ATV_PID_PIDCTL_ST_CFGW,ATV_PID_PIDCTL_ST_OP,ATV_PID_PIDCTL_ST_PV,ATV_PID_PIDCTL_ST_SP,ATV_PID_PIDCTL_ST_STW,FT_100_Calc_flow,FT_100_KFact,FT_100_KFact_Value,FT_100_Ref_CMD,FT_101_Calc_flow,FT_101_KFact,FT_101_KFact_Value,FT_101_Ref_CMD,FT_102_Calc_flow,FT_102_KFact,FT_102_KFact_Value,FT_102_Ref_CMD,FT_210_Calc_flow,FT_210_KFact,FT_210_Ref_CMD,FT_211_Calc_flow,FT_211_KFact,FT_211_Ref_CMD,FT_220_Calc_flow,FT_220_KFact,FT_220_Ref_CMD,FT_220_Ref_FC_220_CMD,FT_221_Calc_flow,FT_221_KFact,FT_221_Ref_CMD,FT_221_Ref_FC_220_CMD,FT_600_AINPUT1_ST_PV,PT_101_AINPUT1_ST_PV,PT_201_AINPUT1_ST_PV,PT_210_AINPUT1_ST_PV,PT_220_AINPUT1_ST_PV,PT_700_AINPUT1_ST_PV,P_101_Alarm,P_101_CONDSUM_ST_BYPASSW,P_101_CONDSUM_ST_CONDW,P_101_CONDSUM_ST_REARMREQW,P_101_Freq_OP,P_101_Freq_SP,P_101_Run_CMD,P_101_Running,P_101_SDDEVCTL_ST_OP,P_101_SDDEVCTL_ST_PV,P_101_SDDEVCTL_ST_SP,P_101_SDDEVCTL_ST_STW,P_102_Alarm,P_102_CONDSUM_ST_BYPASSW,P_102_CONDSUM_ST_CONDW,P_102_CONDSUM_ST_REARMREQW,P_102_Freq_OP,P_102_Freq_SP,P_102_Run_CMD,P_102_Running,P_102_SDDEVCTL_ST_OP,P_102_SDDEVCTL_ST_PV,P_102_SDDEVCTL_ST_SP,P_102_SDDEVCTL_ST_STW,P_103_Alarm,P_103_CONDSUM_ST_BYPASSW,P_103_CONDSUM_ST_CONDW,P_103_CONDSUM_ST_REARMREQW,P_103_Freq_OP,P_103_Freq_SP,P_103_Run_CMD,P_103_Running,P_103_SDDEVCTL_ST_OP,P_103_SDDEVCTL_ST_PV,P_103_SDDEVCTL_ST_SP,P_103_SDDEVCTL_ST_STW,TT_201_AINPUT1_ST_PV
11/09/2020 16:16:50,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,83.16000366,20000,1645200,1,0,3600,0,0,82.80000305,3600,82800,0,67.31999969,20000,0,64.98000336,20000,0,17.17499924,48000,0,1,16.95000076,72000,0,0,0,0.636000037,0.358074784,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:16:59,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,65.16000366,20000,0,65.51999664,20000,0,17.10000038,48000,0,1,17.14999962,72000,0,0,0,0.636000037,0.357096702,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.25384521
11/09/2020 16:17:01,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.44000244,20000,1670400,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,65.33999634,20000,0,17.02499962,48000,0,1,17.10000038,72000,0,0,0,0.644000053,0.357592255,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:03,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1659600,1,0,3600,0,0,82.80000305,3600,82800,0,65.16000366,20000,0,64.98000336,20000,0,17.10000038,48000,0,1,17.20000076,72000,0,0,0,0.636000037,0.357282907,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:20,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,82.98000336,20000,1659600,1,0,3600,0,0,82.80000305,3600,82800,0,64.62000275,20000,0,65.87999725,20000,0,17.39999962,48000,0,1,17.20000076,72000,0,0,0,0.65200001,0.359676242,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:23,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,83.16000366,20000,1659600,1,0,3600,0,0,79.19999695,3600,79200,0,65.69999695,20000,0,65.33999634,20000,0,17.17499924,48000,0,1,17.25,72000,0,0,0,0.636000037,0.358892262,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:26,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.98000336,20000,1659600,1,0,3600,0,0,82.80000305,3600,82800,0,65.33999634,20000,0,64.98000336,20000,0,17.25,48000,0,1,17.20000076,72000,0,0,0,0.636000037,0.36095655,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:28,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.80000305,20000,1648800,1,0,3600,0,0,86.40000153,3600,79200,0,64.98000336,20000,0,64.80000305,20000,0,17.10000038,48000,0,1,17,72000,0,0,0,0.640000045,0.358350962,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:29,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.26000214,40,1,82.44000244,20000,1659600,1,0,3600,0,0,82.80000305,3600,86400,0,65.16000366,20000,0,65.33999634,20000,0,17.10000038,48000,0,1,17,72000,0,0,0,0.640000045,0.358079106,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:31,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.26000214,40,1,82.08000183,20000,1656000,1,0,3600,0,0,79.19999695,3600,82800,0,64.98000336,20000,0,65.33999634,20000,0,17.17499924,48000,0,1,17.10000038,72000,0,0,0,0.636000037,0.357413024,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:32,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.80000305,20000,1645200,1,0,3600,0,0,79.19999695,3600,79200,0,64.80000305,20000,0,64.98000336,20000,0,17.17499924,48000,0,1,17.04999924,72000,0,0,0,0.636000037,0.357823461,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:36,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,83.69999695,40,1,83.87999725,20000,1677600,1,0,3600,0,0,86.40000153,3600,86400,0,65.69999695,20000,0,66.05999756,20000,0,17.17499924,48000,0,1,17.04999924,72000,0,0,0,0.644000053,0.358550996,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:38,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,83.16000366,40,1,83.33999634,20000,1663200,1,0,3600,0,0,82.80000305,3600,82800,0,66.77999878,20000,0,65.33999634,20000,0,17.10000038,48000,0,1,17.25,72000,0,0,0,0.636000037,0.359566212,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:39,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,83.16000366,40,1,83.16000366,20000,1648800,1,0,3600,0,0,82.80000305,3600,82800,0,66.41999817,20000,0,64.98000336,20000,0,17.10000038,48000,0,1,17.14999962,72000,0,0,0,0.628000021,0.357698828,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:42,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.98000336,20000,1659600,1,0,3600,0,0,79.19999695,3600,79200,0,64.62000275,20000,0,64.98000336,20000,0,17.10000038,48000,0,1,17.20000076,72000,0,0,0,0.636000037,0.357997328,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:51,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1656000,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,65.16000366,20000,0,17.17499924,48000,0,1,17.04999924,72000,0,0,0,0.636000037,0.358449548,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:17:55,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,65.16000366,20000,0,17.02499962,48000,0,1,17.20000076,72000,0,0,0,0.640000045,0.358717531,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:01,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,82.80000305,20000,1656000,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,64.98000336,20000,0,17.10000038,48000,0,1,17.14999962,72000,0,0,0,0.648000002,0.356866449,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:04,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,65.16000366,20000,0,65.33999634,20000,0,17.10000038,48000,0,1,17,72000,0,0,0,0.640000045,0.357579708,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:06,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,81.90000153,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,66.59999847,20000,0,65.16000366,20000,0,17.10000038,48000,0,1,17,72000,0,0,0,0.648000002,0.356663108,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:09,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,82.98000336,20000,1659600,1,0,3600,0,0,82.80000305,3600,82800,0,65.16000366,20000,0,66.05999756,20000,0,17.17499924,48000,0,1,17.20000076,72000,0,0,0,0.640000045,0.358164728,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:10,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.44000244,20000,1648800,1,0,3600,0,0,82.80000305,3600,82800,0,65.51999664,20000,0,65.16000366,20000,0,17.10000038,48000,0,1,17.10000038,72000,0,0,0,0.56400001,0.357087791,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:11,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.62000275,20000,1652400,1,0,3600,0,0,79.19999695,3600,79200,0,66.41999817,20000,0,65.51999664,20000,0,17.02499962,48000,0,1,17.10000038,72000,0,0,0,0.636000037,0.356982738,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:14,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.80000305,20000,1656000,1,0,3600,0,0,82.80000305,3600,82800,0,64.80000305,20000,0,65.33999634,20000,0,17.25,48000,0,1,17,72000,0,0,0,0.640000045,0.358278543,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:24,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.98000336,40,1,82.80000305,20000,1656000,1,0,3600,0,0,82.80000305,3600,82800,0,65.33999634,20000,0,66.23999786,20000,0,17.10000038,48000,0,1,17.20000076,72000,0,0,0,0.648000002,0.361099601,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:27,0,4615,2,0,4,54,5,0,480,899.5,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,79.19999695,3600,79200,0,64.98000336,20000,0,64.62000275,20000,0,17.10000038,48000,0,1,17.04999924,72000,0,0,0,0.648000002,0.358592719,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:29,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.08000183,40,1,82.26000214,20000,1645200,1,0,3600,0,0,82.80000305,3600,82800,0,65.16000366,20000,0,64.98000336,20000,0,17.02499962,48000,0,1,17.04999924,72000,0,0,0,0.65200001,0.358951956,0,0,0,0,0,0,0,59.96666718,0,1,1,0,899.5,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:31,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.44000244,20000,1648800,1,0,3600,0,0,79.19999695,3600,79200,0,64.44000244,20000,0,65.33999634,20000,0,17.02499962,48000,0,1,17.20000076,72000,0,0,0,0.644000053,0.358630121,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:33,0,4615,2,0,4,54,5,0,480,899.5,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.08000183,40,1,82.26000214,20000,1645200,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,65.16000366,20000,0,17.02499962,48000,0,1,17.14999962,72000,0,0,0,0.644000053,0.357459068,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:34,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.44000244,20000,1648800,1,0,3600,0,0,82.80000305,3600,82800,0,66.59999847,20000,0,65.16000366,20000,0,17.02499962,48000,0,1,17.20000076,72000,0,0,0,0.648000002,0.357500106,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:35,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.26000214,20000,1645200,1,0,3600,0,0,79.19999695,3600,79200,0,65.69999695,20000,0,64.98000336,20000,0,17.02499962,48000,0,1,17.14999962,72000,0,0,0,0.644000053,0.356907696,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:36,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,66.59999847,20000,0,65.16000366,20000,0,17.02499962,48000,0,1,17.10000038,72000,0,0,0,0.648000002,0.358004093,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:38,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.44000244,40,1,82.26000214,20000,1645200,1,0,3600,0,0,82.80000305,3600,82800,0,66.41999817,20000,0,64.80000305,20000,0,17.10000038,48000,0,1,17.20000076,72000,0,0,0,0.648000002,0.359299004,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:41,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,81.90000153,40,1,81.90000153,20000,1638000,1,0,3600,0,0,82.80000305,3600,82800,0,66.41999817,20000,0,65.16000366,20000,0,17.10000038,48000,0,1,17.10000038,72000,0,0,0,0.648000002,0.358445197,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:46,0,4615,2,0,4,54,5,0,480,899.5,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.80000305,40,1,82.80000305,20000,1656000,1,0,3600,0,0,82.80000305,3600,82800,0,65.69999695,20000,0,65.33999634,20000,0,17.10000038,48000,0,1,17.14999962,72000,0,0,0,0.636000037,0.359236956,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:47,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.26000214,40,1,82.26000214,20000,1645200,1,0,3600,0,0,82.80000305,3600,82800,0,64.80000305,20000,0,65.16000366,20000,0,17.02499962,48000,0,1,17.04999924,72000,0,0,0,0.644000053,0.357552379,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
11/09/2020 16:18:50,0,4615,2,0,4,54,5,0,480,900,33284,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,4099,2,0,4,51,4,0,416,0,33280,900,0,0,0,0.200000003,0.200000003,100,0,2000,2000,4,0,82.62000275,40,1,82.62000275,20000,1652400,1,0,3600,0,0,82.80000305,3600,82800,0,64.98000336,20000,0,65.16000366,20000,0,17.10000038,48000,0,1,17.10000038,72000,0,0,0,0.644000053,0.357761592,0,0,0,0,0,0,0,60,0,1,1,0,900,0,2129,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,2112,24.28045654
